Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
Asking do u knw them or nt? May be ur frnds or classmates?,13,2,11,58,2,0,0,0,ham
"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",20,4,15,107,5,0,0,1,ham
"As in missionary hook up, doggy hook up, standing...|",9,1,8,53,6,0,0,0,ham
Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,16,3,13,73,6,0,0,0,ham
Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,25,1,20,136,1,0,0,0,ham
Thought praps you meant another one. Goodo! I'll look tomorrow,10,3,7,62,3,0,0,0,ham
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",32,8,21,157,10,0,0,8,ham
There bold 2  &lt;#&gt; . Is that yours,8,2,4,39,6,0,0,1,ham
You know there is. I shall speak to you in  &lt;#&gt;  minutes then,13,2,11,67,6,0,0,0,ham
I went to project centre,5,1,4,24,0,0,0,0,ham
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,22,6,15,136,6,0,0,1,ham
Lol yeah at this point I guess not,8,2,6,34,0,0,0,0,ham
Doing project w frens lor.,5,1,4,26,1,0,0,0,ham
Lol. Well quality aint bad at all so i aint complaining,11,2,9,55,1,0,0,0,ham
"K, can that happen tonight?",5,1,4,27,2,0,0,0,ham
"I think we're going to finn's now, come",8,1,7,39,3,0,0,0,ham
Why tired what special there you had,7,1,6,36,0,0,0,0,ham
I will come tomorrow di,5,1,4,23,0,0,0,0,ham
I cant pick the phone right now. Pls send a message,11,2,9,51,1,0,0,0,ham
K go and sleep well. Take rest:-).,7,2,5,34,5,0,0,0,ham
U guys never invite me anywhere :(,7,1,5,34,2,0,0,0,ham
I can do that! I want to please you both inside and outside the bedroom...,15,2,13,74,4,0,0,0,ham
"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",33,2,29,159,5,0,0,1,ham
I think u have the wrong number.,7,1,6,32,1,0,0,0,ham
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),29,27,2,166,12,0,0,0,ham
DO NOT B LATE LOVE MUM,6,17,0,22,0,0,0,0,ham
Got it..mail panren paru..,4,1,3,26,4,0,0,0,ham
* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,18,1,15,92,1,0,0,1,ham
Give one miss from that number please,7,1,6,37,0,0,0,0,ham
Jus came back fr lunch wif my sis only. U leh?,11,2,9,46,2,0,0,0,ham
How is your schedule next week? I am out of town this weekend.,13,2,11,62,2,0,0,0,ham
Really good:)dhanush rocks once again:),5,1,4,39,4,0,0,0,ham
Lmao ok I wont be needing u to do my hair anymore.,12,2,10,50,1,0,0,0,ham
"Miss ya, need ya, want ya, love ya.",8,1,7,35,4,0,0,0,ham
Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,26,1,24,107,2,0,0,1,ham
Nt yet chikku..simple habba..hw abt u?,6,1,5,38,5,0,0,0,ham
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",31,2,29,205,9,0,0,0,ham
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,23,16,12,158,10,0,0,0,ham
Joy's father is John. Then John is the NAME of Joy's father. Mandan,13,10,6,67,4,0,0,0,ham
Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,20,3,15,121,13,0,0,6,ham
"K, want us to come by now?",7,1,6,26,2,0,0,0,ham
How. Its a little difficult but its a simple way to enter this place,14,2,12,68,1,0,0,0,ham
Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,29,4,23,123,8,0,0,2,ham
Dont show yourself. How far. Put new pictures up on facebook.,11,3,8,61,3,0,0,0,ham
Watching tv now. I got new job :),8,2,5,33,3,0,0,0,ham
"I'm not coming over, do whatever you want",8,1,7,41,2,0,0,0,ham
"Its ok chikku, and its my 1 of favourite song..:-)",10,1,8,50,6,0,0,1,ham
Did u see what I posted on your Facebook?,9,3,6,41,1,0,0,0,ham
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",30,20,15,151,5,0,0,8,ham
";-( oh well, c u later",6,0,5,22,4,0,0,0,ham
My uncles in Atlanta. Wish you guys a great semester.,10,3,7,53,2,0,0,0,ham
"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",32,13,24,159,7,0,0,0,ham
I dun believe u. I thk u told him.,9,2,7,34,2,0,0,0,ham
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",29,7,25,151,9,0,0,0,ham
Yes:)sura in sun tv.:)lol.,4,1,3,26,6,0,0,0,ham
Arun can u transfr me d amt,7,1,6,27,0,0,0,0,ham
Takin a shower now but yeah I'll leave when I'm done,11,3,8,52,2,0,0,0,ham
U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,30,3,26,161,4,0,0,3,ham
You bad girl. I can still remember them,8,2,6,39,1,0,0,0,ham
How much i gave to you. Morning.,7,2,5,32,2,0,0,0,ham
Can i get your opinion on something first?,8,1,7,42,1,0,0,0,ham
That one week leave i put know that time. Why.,10,2,8,46,2,0,0,0,ham
"If we hit it off, you can move in with me :)",12,1,10,44,3,0,0,0,ham
excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,21,5,16,123,10,0,0,0,ham
I wanna watch that movie,5,1,4,24,0,0,0,0,ham
Ok lor thanx... Ü in school?,6,2,4,28,4,0,0,0,ham
I'm in class. Did you get my text.,8,2,6,34,3,0,0,0,ham
The bus leaves at  &lt;#&gt;,5,1,4,28,5,0,0,0,ham
God bless.get good sleep my dear...i will pray!,8,1,7,47,5,0,0,0,ham
Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,26,3,20,154,1,0,0,21,ham
Do have a nice day today. I love you so dearly.,11,2,9,47,2,0,0,0,ham
Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,24,4,20,114,12,0,0,0,ham
"Aight, I'll ask a few of my roommates",8,2,6,37,2,0,0,0,ham
"Now, whats your house # again ? And do you have any beer there ?",15,2,10,64,4,0,0,0,ham
Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,26,5,18,120,5,0,0,3,ham
Yes we are chatting too.,5,1,4,24,1,0,0,0,ham
Are you going to write ccna exam this week??,9,1,8,44,2,0,0,0,ham
Well i will watch shrek in 3D!!B),7,3,5,33,3,0,0,1,ham
Am i that much dirty fellow?,6,1,5,28,1,0,0,0,ham
Dunno dat's wat he told me. Ok lor...,8,2,6,37,5,0,0,0,ham
I'll probably be by tomorrow (or even later tonight if something's going on),13,1,12,76,4,0,0,0,ham
I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,36,5,31,150,1,0,0,0,ham
If you're thinking of lifting me one then no.,9,1,8,45,2,0,0,0,ham
Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,18,5,13,84,11,0,0,0,ham
Sent me ur email id soon,6,1,5,24,0,0,0,0,ham
Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,15,5,10,80,4,0,0,0,ham
May i call You later Pls,6,3,3,24,0,0,0,0,ham
That's the way you should stay oh.,7,1,6,34,2,0,0,0,ham
Hello- thanx for taking that call. I got a job! Starts on monday!,13,3,10,65,4,0,0,0,ham
What time is ur flight tmr?,6,1,5,27,1,0,0,0,ham
When should I come over?,5,2,3,24,1,0,0,0,ham
I have a rather prominent bite mark on my right cheek,11,1,10,53,0,0,0,0,ham
* Will be september by then!,6,1,4,28,2,0,0,0,ham
Are you wet right now?,5,1,4,22,1,0,0,0,ham
And how's your husband.,4,1,3,23,2,0,0,0,ham
Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,41,3,35,191,6,0,0,3,ham
Yeah. I got a list with only u and Joanna if I'm feeling really anti social,16,4,12,75,2,0,0,0,ham
I am in your office na.,6,1,5,23,1,0,0,0,ham
Are you comingdown later?,4,1,3,25,1,0,0,0,ham
Super da:)good replacement for murali,5,1,4,37,2,0,0,0,ham
Da is good good player.why he is unsold.,8,1,7,40,2,0,0,0,ham
Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,22,3,19,107,4,0,0,0,ham
I dont want to hear philosophy. Just say what happen,10,2,8,52,1,0,0,0,ham
You got job in wipro:)you will get every thing in life in 2 or 3 years.,16,1,13,71,3,0,0,2,ham
Then cant get da laptop? My matric card wif ü lei...,11,2,9,52,4,0,0,0,ham
Dunno da next show aft 6 is 850. Toa payoh got 650.,12,2,7,51,2,0,0,7,ham
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,20,3,17,98,3,0,0,0,ham
They did't play one day last year know even though they have very good team.. Like india.,17,2,15,89,4,0,0,0,ham
K.:)you are the only girl waiting in reception ah?,9,1,8,50,4,0,0,0,ham
I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,27,2,25,135,2,0,0,0,ham
"Sir, i am waiting for your call.",7,1,6,32,2,0,0,0,ham
What's up. Do you want me to come online?,9,2,7,41,3,0,0,0,ham
Aiyah then i wait lor. Then u entertain me. Hee...,10,3,7,50,5,0,0,0,ham
"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",162,14,151,790,34,0,0,0,ham
I'll let you know when it kicks in,8,1,7,34,1,0,0,0,ham
You call him now ok i said call him,9,1,8,35,0,0,0,0,ham
Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,18,2,16,100,2,0,0,0,ham
Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,36,6,25,183,21,0,0,0,ham
Today my system sh get ready.all is well and i am also in the deep well,16,1,15,71,1,0,0,0,ham
Mom wants to know where you at,7,1,6,30,0,0,0,0,ham
"Aight, I'll text you when I'm back",7,3,4,34,3,0,0,0,ham
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,16,2,14,75,1,0,0,1,ham
Oh ok i didnt know what you meant. Yep i am baby jontin,13,2,11,55,1,0,0,0,ham
Watching tv now. I got new job :),8,2,5,33,3,0,0,0,ham
This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!,21,4,17,96,5,0,0,0,ham
I AM AT A PARTY WITH ALEX NICHOLS,8,26,0,33,0,0,0,0,ham
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,24,5,18,132,3,0,0,12,ham
Just seeing your missed call my dear brother. Do have a gr8 day.,13,2,11,64,2,0,0,1,ham
Ok.. Ü finishing soon?,4,2,2,22,3,0,0,0,ham
"Sorry, I can't help you on this.",7,2,5,32,3,0,0,0,ham
"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",24,4,17,128,11,0,0,0,ham
I love your ass! Do you enjoy doggy style? :),10,2,7,45,4,0,0,0,ham
I think asking for a gym is the excuse for lazy people. I jog.,14,2,12,62,2,0,0,0,ham
No. On the way home. So if not for the long dry spell the season would have been over,19,3,16,85,2,0,0,0,ham
I gotta collect da car at 6 lei.,8,1,6,32,1,0,0,1,ham
Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,18,3,15,89,3,0,0,0,ham
Probably earlier than that if the station's where I think it is,12,2,10,63,1,0,0,0,ham
CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,28,99,1,163,5,0,0,29,ham
Good Morning plz call me sir,6,2,4,28,0,0,0,0,ham
"Uh, heads up we don't have THAT much left",9,5,7,41,2,0,0,0,ham
I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.,24,3,21,110,3,0,0,1,ham
"Aight, sounds good. When do you want me to come down?",11,2,9,53,3,0,0,0,ham
Wat would u like 4 ur birthday?,7,1,5,31,1,0,0,1,ham
I love working from home :),6,1,4,27,2,0,0,0,ham
And miss vday the parachute and double coins??? U must not know me very well...,15,2,13,79,6,0,0,0,ham
"Sorry, I'll call later",4,2,2,22,2,0,0,0,ham
My sister got placed in birla soft da:-),8,1,7,40,3,0,0,0,ham
Wah... Okie okie... Muz make use of e unlimited... Haha...,10,4,6,58,12,0,0,0,ham
"There're some people by mu, I'm at the table by lambda",11,2,9,54,3,0,0,0,ham
And stop being an old man. You get to build snowman snow angels and snowball fights.,16,2,14,84,2,0,0,0,ham
ELLO BABE U OK?,4,11,0,15,1,0,0,0,ham
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,25,4,21,105,4,0,0,0,ham
Then u going ikea str aft dat?,7,1,6,30,1,0,0,0,ham
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,22,1,21,108,8,0,0,0,ham
Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,17,3,13,92,3,0,0,1,ham
For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.,17,4,13,87,5,0,0,0,ham
You want to go?,4,1,3,15,1,0,0,0,ham
Its not that time of the month nor mid of the time?,12,1,11,51,1,0,0,0,ham
Fffff. Can you text kadeem or are you too far gone,11,2,9,50,1,0,0,0,ham
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,14,3,11,63,5,0,0,0,ham
Is fujitsu s series lifebook good?,6,1,5,34,1,0,0,0,ham
Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.,40,4,35,160,7,0,0,2,ham
Dont know you bring some food,6,1,5,29,0,0,0,0,ham
No current and food here. I am alone also,9,2,7,41,1,0,0,0,ham
I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,16,3,12,68,12,0,0,2,ham
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,18,3,14,91,3,0,0,1,ham
Ok,1,1,0,2,0,0,0,0,ham
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,12,2,10,66,7,0,0,0,ham
"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",26,3,22,135,7,0,0,0,ham
Omg it could snow here tonite!,6,1,5,30,1,0,0,0,ham
Carry on not disturbing both of you,7,1,6,35,0,0,0,0,ham
What pa tell me.. I went to bath:-),8,2,6,35,5,0,0,0,ham
Jus finished avatar nigro,4,1,3,25,0,0,0,0,ham
R u over scratching it?,5,1,4,23,1,0,0,0,ham
Hope you are having a great day.,7,1,6,32,1,0,0,0,ham
Did either of you have any idea's? Do you know of anyplaces doing something?,14,2,12,76,3,0,0,0,ham
"My planning usually stops at ""find hella weed, smoke hella weed""",11,1,10,64,3,0,0,0,ham
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""",26,2,24,133,9,0,0,0,ham
Excellent! Are you ready to moan and scream in ecstasy?,10,2,8,55,2,0,0,0,ham
More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,27,12,17,159,6,0,0,19,ham
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,25,2,23,124,1,0,0,1,ham
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",23,29,3,160,12,0,0,26,ham
K...k:)why cant you come here and search job:),8,1,7,46,7,0,0,0,ham
I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,28,3,23,120,4,0,0,1,ham
