Message,num_words,num_uppercase,num_lowercase_words,num_chars,num_special_chars,num_links,num_spam_words,num_digits,label
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",22,3,19,107,2,0,0,0,spam
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,20,19,10,118,3,0,1,19,spam
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",29,2,27,137,5,0,1,0,spam
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",24,8,18,140,3,0,1,4,spam
Doing my masters. When will you buy a bb cos i have for sale and how's bf,17,2,15,73,2,0,0,0,spam
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,24,4,16,153,9,1,1,5,spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,28,22,17,159,5,0,2,21,spam
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,25,4,21,132,5,0,0,0,spam
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),22,3,18,111,5,0,0,0,spam
Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,31,8,21,175,2,0,0,21,spam
"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",28,110,0,150,10,0,0,3,spam
CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,26,13,14,165,4,0,2,23,spam
"By the way, 'rencontre' is to meet again. Mountains dont....",10,2,8,60,8,0,0,0,spam
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,26,6,19,154,2,0,1,24,spam
"Uncle G, just checking up on you. Do have a rewarding month",12,3,9,59,2,0,0,0,spam
I think the other two still need to get cash but we can def be ready by 9,18,1,16,73,0,0,0,1,spam
Hey gals...U all wanna meet 4 dinner at nìte?,9,2,6,45,4,0,0,1,spam
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,22,26,13,154,8,0,0,20,spam
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,22,12,13,146,9,0,0,28,spam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,17,17,4,133,9,0,0,27,spam
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,27,11,19,149,7,0,0,3,spam
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,19,12,9,109,7,0,1,18,spam
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",18,8,11,97,1,0,0,0,spam
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,24,13,9,159,6,0,0,17,spam
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,27,4,22,138,14,0,1,4,spam
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,24,9,14,145,2,0,1,24,spam
"Sorry, I'll call you  later. I am in meeting sir.",10,3,7,49,4,0,0,0,spam
Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,19,4,14,91,5,0,1,1,spam
Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),14,6,8,82,11,0,0,0,spam
5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,31,7,20,160,5,0,0,19,spam
WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,20,22,8,135,6,0,1,26,spam
"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",25,3,19,130,2,0,1,19,spam
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,28,8,16,158,4,0,1,21,spam
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,20,3,16,93,3,0,0,1,spam
"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",57,138,36,350,24,0,1,2,spam
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",27,12,18,149,6,0,1,2,spam
"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",33,3,30,166,6,0,0,0,spam
In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,18,19,16,98,1,0,0,0,spam
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",96,14,79,446,21,0,1,4,spam
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,27,5,24,150,17,0,1,0,spam
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,27,14,16,158,4,0,1,13,spam
PRIVATE! Your 2003 Account Statement for 078,7,10,1,44,1,0,0,7,spam
That sucks. I'll go over so u can do my hair. You'll do it free right?,16,3,13,70,5,0,1,0,spam
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,29,18,18,162,7,0,1,19,spam
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,27,9,20,155,4,0,1,5,spam
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),17,1,16,87,7,0,1,0,spam
Ok... Then r we meeting later?,6,2,4,30,4,0,0,0,spam
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,17,4,13,75,3,0,0,0,spam
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,26,31,10,119,5,0,1,11,spam
ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,30,6,23,142,6,0,1,19,spam
Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,30,12,22,156,2,0,1,6,spam
Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,30,3,25,134,3,0,0,2,spam
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",28,11,22,149,3,0,1,18,spam
I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,18,2,16,83,3,0,1,0,spam
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,25,5,15,151,7,0,0,12,spam
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,8,32,0,40,1,0,0,0,spam
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,26,12,15,160,3,0,1,15,spam
"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",23,7,13,109,14,0,0,0,spam
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,24,77,0,108,5,0,0,3,spam
PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,22,17,6,146,11,0,0,29,spam
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,27,7,23,154,1,0,0,16,spam
Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,23,13,10,126,7,0,1,24,spam
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,18,1,17,82,1,0,0,0,spam
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",27,12,16,144,9,0,1,10,spam
Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,13,2,11,63,2,0,0,0,spam
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,23,21,13,143,4,0,2,24,spam
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",26,40,11,155,8,0,3,20,spam
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,25,16,10,154,9,0,1,27,spam
XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,24,14,13,154,4,0,2,19,spam
Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,21,1,19,94,6,0,0,1,spam
Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?,17,3,14,95,2,0,1,0,spam
I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,33,9,24,162,8,0,0,0,spam
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,29,1,27,146,8,0,0,1,spam
My sister going to earn more than me da.,9,1,8,40,1,0,0,0,spam
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",28,16,18,189,7,0,0,0,spam
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,35,5,30,192,17,0,0,0,spam
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",22,12,16,156,7,0,1,26,spam
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,16,4,12,82,11,0,1,0,spam
"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",23,12,15,145,20,0,1,0,spam
Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,25,6,19,125,6,0,1,0,spam
Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),18,3,13,112,5,0,0,24,spam
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,27,28,15,155,2,0,0,17,spam
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,26,2,24,139,4,0,0,0,spam
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",27,13,17,159,6,1,3,26,spam
As in i want custom officer discount oh.,8,1,7,40,1,0,0,0,spam
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,27,2,25,129,2,0,0,0,spam
So gd got free ice cream... I oso wan...,9,2,7,40,6,0,1,0,spam
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,36,3,33,160,10,0,0,0,spam
I ask if u meeting da ge tmr nite...,9,1,8,36,3,0,0,0,spam
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,17,2,15,81,0,0,0,2,spam
"Hi elaine, is today's meeting confirmed?",6,1,5,40,3,0,0,0,spam
Oh yeah! And my diet just flew out the window,10,2,8,45,1,0,1,0,spam
What are youdoing later? Sar xxx,6,2,4,32,1,0,0,0,spam
You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,31,2,24,162,12,0,1,15,spam
So that takes away some money worries,7,1,6,37,0,0,0,0,spam
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,27,13,16,157,4,0,1,13,spam
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,26,11,17,147,8,0,0,10,spam
Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,18,4,14,87,2,0,1,0,spam
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,27,9,20,155,4,0,1,5,spam
"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",25,25,14,142,8,0,1,20,spam
Dhoni have luck to win some big title.so we will win:),11,1,10,54,3,0,1,0,spam
Shall call now dear having food,6,1,5,31,0,0,0,0,spam
URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,27,22,17,148,0,0,2,22,spam
Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,30,17,18,160,6,0,1,9,spam
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",22,24,16,158,10,0,0,18,spam
PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,21,17,4,148,9,0,0,40,spam
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",15,4,12,82,2,0,0,0,spam
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,56,5,51,245,5,0,0,0,spam
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,18,17,4,134,9,0,0,29,spam
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,16,17,5,90,3,0,0,21,spam
ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,33,104,0,158,5,0,1,14,spam
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",28,20,14,160,8,0,1,2,spam
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,20,2,18,98,1,0,0,0,spam
Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,18,3,14,96,9,0,0,1,spam
"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",28,14,22,147,3,0,1,5,spam
"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",30,9,20,160,8,0,1,21,spam
The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,26,2,24,125,1,0,1,0,spam
